user_id,recommended_items
2587906,882543 984114 134624 2192333 306724
2588739,1321367 1521930 1596124 2444587 2721098
2589086,1053452 2778525 1244196 1386412 657183
2589553,882543 139004 1413540 1725193 306724
2589736,1593289 1586072 1058425 558217 2814847
2590154,161269 286278 307565 1851449 1627267
2590557,882543 139004 1078888 440569 33197
2590855,1694879 275929 712209 255085 397974
2591070,882543 984114 139004 2774733 1413540
2591126,1513499 1717400 789804 769613 109031
2591649,801479 1755502 2143484 570383 2069813
2592673,2768923 1124915 446374 2821965 899667
2592688,2470880 2131409 610011 261953 1838859
2593399,1477734 1604573 1241609 2335832 1086872
2593514,882543 1016436 2719617 139004 1382937
2593537,1053452 2778525 1244196 1386412 657183
2594059,139004 712209 275929 255085 397974
2594452,2024094 1597482 914866 1321367 1602405
2594507,1608366 1475572 2212434 111095 1065006
2594598,1521930 2014994 2444587 1596124 1892946
2594787,636889 1978534 2768923 1361778 2778442
2595336,882543 2719617 1516336 2556695 306724
2595380,882543 1624781 988140 2044303 134624
2595472,882543 2253107 2716452 1615362 440569
2595550,1053452 2778525 1244196 1386412 657183
2595986,228623 2182484 2546303 674072 2351631
2596162,2441881 1477734 1604573 776155 1241609
2596513,2257874 2174514 182233 2488811 1516336
2596588,882543 2719617 731325 2478900 1074368
2596676,1671267 1819277 1704842 21333 306724
2596833,984114 139004 2774733 782713 2192333
2596843,2083881 2080276 215250 104775 2291597
2597596,1071532 747193 1088987 2406712 144119
2597854,636889 555605 1399170 943330 5608
2598004,459760 1203065 1137711 823117 2391382
2598352,2719617 771416 1516336 370820 841721
2598439,882543 139004 2774733 2716452 440569
2599093,381044 2588490 1134495 2069896 2024976
2599133,2719617 1893587 306724 1725193 2054114
2599229,882543 139004 771416 1413540 841721
2599510,882543 2719617 139004 771416 1516336
2600552,801479 570383 2069813 109031 1218780
2600669,1624781 952102 988140 2044303 134624
2600861,1469661 2243928 1245440 1286007 2358596
2601712,882543 1016436 139004 1382937 2774733
2602017,139004 712209 275929 255085 397974
2602227,1053452 2778525 1244196 1386412 657183
2602342,882543 1016436 1189146 2719617 1382937
2602895,1624781 952102 2713312 2192333 548859
2603398,1217849 1206685 2116462 1469087 1643381
2603492,882543 1016436 2719617 1382937 2192333
2603972,2719617 782713 134624 1516336 1952969
2604394,35677 1194436 292139 2169428 266519
2604896,882543 275929 712209 397974 255085
2604912,1053452 2778525 1244196 1386412 657183
2605291,1053452 2778525 1244196 1386412 657183
2605866,2069813 109031 2366932 1461004 306724
2605887,636889 483871 1718180 201772 2069896
2605992,2719617 2044303 2192333 2592829 238571
2606154,984924 2427786 2627099 980988 765652
2606192,882543 2439554 1615362 1413540 1187250
2606667,1053452 2778525 1244196 1386412 657183
2607078,139004 275929 712209 397974 255085
2607428,801479 1755502 570383 109031 1516336
2607468,882543 2719617 139004 867442 1413540
2607839,1053452 2778525 1244196 1386412 657183
2608057,882543 139004 1749097 2774733 1321367
2608118,801479 2621946 1213969 1218780 2071234
2608344,2044303 771416 2192333 238571 1516336
2608350,952102 984114 988140 782713 2592829
2608414,470426 636889 567823 1615362 2778442
2609005,2567173 1724745 2538956 566081 447657
2609177,2442750 2331710 458062 260465 52413
2609209,2719617 771416 1749097 1516336 841721
2609360,2003041 354268 10571 1317035 1212273
2609711,882543 35677 2719617 771416 440569
2609734,2024094 1321367 261735 1602405 2270687
2609784,1078888 440569 1641047 33197 1262298
2609955,1624781 2719617 988140 2713312 1516336
2610513,1129576 2239159 1981457 330019 2098276
2610890,1541359 1642285 2252871 1635760 231348
2611435,1053452 2778525 1244196 1386412 657183
2611945,209611 810648 1112000 910359 162252
2612323,882543 2719617 139004 440569 1516336
2612449,771416 2752423 841721 306724 717673
2612744,139004 771416 2207091 841721 306724
2613090,882543 139004 2244175 2392150 2439554
2613377,967007 1268997 2215849 1390003 2438243
2613732,2567173 1385441 1143278 1562911 1966651
2613799,1520097 2143484 537228 570383 440569
2613920,882543 2719617 1321367 2716452 440569
2614123,1053452 2778525 1244196 1386412 657183
2614270,2423978 2521535 1604573 1756345 2562780
2614369,579292 636889 139004 1423037 2065029
2614438,1355739 731325 2158063 2478900 1074368
2614869,882543 440569 1516336 2366932 1218780
2615727,636889 1423037 1025695 1413540 2089810
2615769,1053452 2778525 1244196 1386412 657183
2617180,801479 2143484 2621946 570383 1218780
2617849,882543 1624781 139004 988140 2774733
2617904,1053452 2778525 1244196 1386412 657183
2617968,73218 395616 1420908 6222 2085876
2618049,952102 984114 782713 2713312 2592829
2618151,1317915 2154014 682915 942497 1070094
2618172,2719617 1878823 297118 1864789 2366932
2618779,882543 1016436 1382937 139004 1606360
2618940,2024094 1597482 1978534 261735 930736
2619103,1057404 808406 1644970 125527 522016
2619300,139004 190606 712209 397974 1413540
2619424,2348573 2705759 1978534 1861093 2768923
2620069,882543 1624781 952102 139004 2044303
2620663,269512 660938 243427 1469476 1245833
2621037,636889 988140 1413540 370820 306724
2621337,1139663 1836572 1659407 2486236 453930
2621776,1016436 1382937 731325 2158063 1074368
2621995,952102 238571 2713312 2192333 548859
2622091,1755502 2069813 1218780 757374 272736
2622476,1671267 1819277 1704842 306724 2124935
2622666,882543 1624781 952102 984114 139004
2623027,1088987 2406712 144119 64039 841721
2623177,1053452 2778525 1244196 1386412 657183
2623274,1602405 1993864 1426996 2617083 829306
2624317,2719617 771416 1516336 841721 306724
2624455,952102 139004 2044303 771416 134624
2624469,205032 985008 1913558 1208016 2629501
2624531,2719617 139004 2828750 2518350 306724
2624649,1905117 2168063 930591 1384264 2279599
2625037,882543 952102 139004 2774733 782713
2625490,882543 1016436 139004 1382937 2774733
2625751,1053452 2778525 1244196 1386412 657183
2626463,882543 2719617 139004 1321367 1516336
2626947,882543 139004 2774733 1413540 306724
2626997,2719617 1088987 2406712 2774733 455510
2627146,1340660 2638669 1300183 568692 1486947
2627322,2183288 2215849 258349 2629501 677109
2627379,2462072 2572073 137527 1947468 1223431
2627478,1053452 2778525 1244196 1386412 657183
2628596,882543 2719617 139004 771416 1516336
2628765,2719617 139004 771416 1516336 1413540
2629268,275929 712209 255085 397974 1413540
2629307,2719617 771416 370820 841721 306724
2629324,139004 275929 712209 255085 397974
2629794,1228633 394095 715409 2705146 2184430
2629983,2719617 2134619 2334188 1520888 1450832
2629997,1206667 96293 2429998 2198296 2023285
2630148,2721169 569568 1355739 1044973 480007
2630619,1088987 2406712 144119 1516336 370820
2631295,499178 146576 2640201 761082 2329107
2631302,952102 984114 2044303 2592829 2713312
2631386,882543 1016436 1382937 139004 2306574
2632072,1053452 2778525 1244196 1386412 657183
2632272,882543 2617471 21504 660938 2348591
2633903,2705759 2719617 1861093 2768923 370820
2634685,2719617 771416 1516336 841721 306724
2634770,1836572 368471 479595 2518350 1435838
2635772,648857 2363688 480007 1304752 26304
2635829,1053452 2778525 1244196 1386412 657183
2636084,882543 952102 984114 988140 2044303
2636240,2719617 139004 1516336 1413540 306724
2636325,2069813 370820 2767091 306427 29457
2636392,110133 1551285 1117270 2681849 953049
2637152,882543 139004 771416 1516336 841721
2637294,2159515 1799849 1301883 252698 2833767
2637355,1624781 1749097 960988 2726400 1516336
2637877,1053452 2778525 1244196 1386412 657183
2638602,2719617 139004 771416 1141074 1516336
2638634,1053452 2778525 1244196 1386412 657183
2639434,2727399 2778201 2752423 1321367 2721098
2639577,882543 139004 2774733 238571 2713312
2639674,882543 984114 139004 782713 2713312
2640047,882543 139004 2013935 2439554 437610
2640303,984114 988140 2044303 782713 134624
2640583,1053452 2778525 1244196 1386412 657183
2640705,139004 712209 275929 479595 1413540
2640826,882543 139004 1413540 479595 2263482
2640928,1053452 2778525 1244196 1386412 657183
2640947,467212 2282652 1774990 190851 306724
2641293,2069813 109031 1213969 2767091 757374
2641615,882543 139004 1078888 440569 33197
2641618,1755502 2719617 2774733 2713312 2192333
2641756,381044 2588490 1289213 2223192 1134495
2641859,2684599 1098944 963666 816307 2198210
2642032,2719617 1328711 2146119 2256942 1124915
2642048,882543 139004 2774733 2306574 190606
2642067,1246890 1465313 1137711 1435584 1830867
2642569,2705759 1319362 1836572 1861093 653365
2642648,1624781 2719617 2044303 2592829 2192333
2642722,2470865 275929 712209 397974 255085
2643625,275929 712209 255085 397974 2776360
2643701,952102 984114 2719617 139004 238571
2643722,1624781 952102 984114 2719617 2044303
2644306,78338 1640028 1947313 1285850 666568
2644343,1624781 782713 238571 134624 1952969
2644699,882543 139004 771416 1516336 1413540
2645315,1053452 2778525 1244196 1386412 657183
2645949,518244 1799849 1301883 1570917 2269715
2646338,2409634 746757 1877578 1341138 2616539
2646479,410414 595394 2598896 568896 1105532
2646856,882543 1016436 1382937 52100 2158063
2647484,638712 334606 1850802 1606984 2683378
2647594,2719617 397974 440569 306724 2776360
2647618,801479 2143484 1676825 1981457 2071234
2647974,2719617 2621946 440569 1213969 1218780
2648092,2719617 139004 771416 1516336 841721
2648157,2719617 1088987 2406712 144119 64039
2648338,952102 988140 2044303 782713 134624
2648567,882543 1078888 33197 306724 1262298
2648692,2444587 337370 201772 2069896 2670034
2648977,1053452 2778525 1244196 1386412 657183
2649008,712209 275929 397974 255085 306724
2649724,882543 139004 2774733 178239 1413540
2649871,1477734 776155 1978534 2335832 576605
2650131,201772 2069896 1725193 306724 2054114
2650265,882543 2257874 2643193 675129 2716452
2650700,2705759 1836572 1861093 2486236 453930
2650726,882543 636889 139004 1413540 1725193
2651210,2719617 275929 712209 397974 255085
2651787,591811 642020 933485 268652 2598619
2651910,2423978 2213987 2405262 776155 2736894
2651950,2719617 859242 2716169 1981831 2589412
2652125,952102 2044303 2713312 238571 1952969
2652250,1053452 2778525 1244196 1386412 657183
2652562,1053452 2778525 1244196 1386412 657183
2652599,139004 275929 712209 397974 255085
2652984,26945 2203636 1274336 2423973 1576725
2653349,2142899 2557272 2258544 1615362 1556166
2653422,1624781 984114 2044303 306724 1711686
2653463,882543 636889 1615362 1976901 2478900
2653652,1053452 2778525 1244196 1386412 657183
2653731,2406712 2158063 731325 1074368 1419600
2654355,1671267 1819277 1704842 21333 302727
2654369,1053452 2778525 1244196 1386412 657183
2654533,1071532 731325 2158063 1074368 1419600
2654590,830073 35677 2719617 1864789 306724
2654694,2256370 1587872 2307967 2578024 1080986
2655583,1053452 2778525 1244196 1386412 657183
2655649,2719617 1864789 771416 1749097 1141074
2655748,139004 2752423 2828750 479595 818206
2655983,1644114 475121 2596732 1320005 2233815
2656062,592559 1355739 392352 1044973 2600575
2656157,1053452 2778525 1244196 1386412 657183
2656159,636889 139004 2470865 190606 275929
2656421,1472716 1206551 2657497 1016436 1382937
2656669,636889 1076904 2309062 2249632 955477
2657141,882543 1624781 139004 2774733 548859
2657314,493460 1503882 2031953 2353095 66474
2658960,801479 2621946 1213969 370820 2071234
2659074,882543 139004 505157 2013935 1413540
2659298,1088987 139004 2406712 189845 144119
2659827,1053452 2778525 1244196 1386412 657183
2660070,388112 803363 2307967 2578024 1031169
2660373,2358688 2031953 1018089 2556695 2358596
2660509,2752423 1321367 2716452 190606 440569
2660994,2719617 2752423 859242 1840914 611630
2661178,882543 1016436 139004 1382937 2774733
2661304,1053452 2778525 1244196 1386412 657183
2661452,139004 712209 275929 255085 397974
2661973,1165223 1749097 1319581 2629798 636467
2662060,1053452 2778525 1244196 1386412 657183
2662427,882543 1016436 2719617 139004 1382937
2662990,592559 1268997 392352 2432709 617610
2663306,2719617 2643193 675129 2716452 1728410
2664207,882543 1671267 440569 21333 1704842
2664415,1624781 952102 984114 988140 2713312
2665051,1053452 2778525 1244196 1386412 657183
2665258,2043929 1118121 2280352 1728147 2489878
2665316,2181139 490987 305327 2002979 1706955
2665565,2037855 200351 1652172 1780723 1508077
2665640,1053452 2778525 1244196 1386412 657183
2665844,461272 2204165 2618733 1739743 1098874
2666019,1053452 2778525 1244196 1386412 657183
2666183,882543 2719617 139004 771416 440569
2666436,882543 1624781 139004 2713312 548859
2666516,139004 2752423 243427 2048983 1413540
2666570,882543 447985 2728774 440569 47869
2667369,1088987 771416 2406712 144119 1516336
2667400,1088987 2406712 144119 453930 2486236
2667455,1165223 1607107 1319581 2629798 1562961
2667629,1053452 2778525 1244196 1386412 657183
2668823,636889 139004 2774733 1413540 2778442
2668880,1088987 2406712 1671267 144119 1819277
2669130,472594 1751372 967970 117372 1014523
2669341,275929 712209 255085 397974 2776360
2669439,882543 2235265 1604145 1850794 2353541
2669747,882543 2719617 139004 771416 2774733
2669872,139004 479595 1725193 2619962 306724
2670137,1078888 2265362 440569 312917 33197
2671000,882543 139004 2044303 2774733 782713
2671237,1016436 2719617 139004 1382937 2306574
2671241,1597526 1593289 1130730 1185847 2334188
2671313,1624781 2719617 2774733 2592829 238571
2671367,2778201 2752423 1981831 1596124 841721
2671559,2719617 139004 771416 2774733 1516336
2671627,882543 139004 712209 275929 255085
2672361,1078888 1480251 33197 337370 1262298
2672608,712209 275929 397974 255085 2776360
2673461,139004 2752423 1521930 1893587 1596124
2673531,771416 2752423 2444587 841721 306724
2673655,882543 2719617 139004 771416 440569
2674075,1864789 1114032 830631 1092726 2339487
2674208,1624781 984114 988140 1952969 306724
2674292,882543 952102 139004 2044303 1749097
2674345,2222699 2701383 2543737 1014151 2518350
2674571,859242 1516336 384970 1840914 1865850
2674692,1053452 2778525 1244196 1386412 657183
2674815,882543 139004 2716452 440569 1516336
2676196,882543 984114 771416 2192333 1516336
2676238,1053452 2778525 1244196 1386412 657183
2676824,882543 2719617 139004 2155146 2774733
2677486,35677 1856606 519268 1305514 2588710
2677744,882543 2719617 139004 2470865 2306574
2678356,1053452 2778525 1244196 1386412 657183
2678410,275929 712209 255085 397974 2229203
2678598,134624 2713312 1952969 306724 292513
2679036,139004 190606 275929 712209 397974
2679789,1624781 952102 988140 134624 548859
2680325,2255841 641134 2196249 1058763 1632813
2680377,882543 1189146 2337857 2253107 2716452
2681062,139004 2155146 1014523 190606 1516336
2681602,882543 139004 2774733 1413540 1203340
2681723,275929 712209 397974 255085 440569
2682044,1053452 2778525 1244196 1386412 657183
2682186,2302683 1385441 2271867 2420756 851691
2682446,1053452 2778525 1244196 1386412 657183
2682460,1695195 1217083 1982510 781759 1652584
2682878,1196981 1216431 2211445 2703849 1080986
2682905,1016436 1686458 1382937 1960599 1923330
2683266,882543 139004 1983719 1786175 1413540
2683307,1053452 2778525 1244196 1386412 657183
2683512,253152 1554299 1717243 316014 1763087
2683555,882380 483871 1725193 2744494 2819657
2683580,882543 2719617 139004 771416 2470865
2683685,882543 2719617 139004 2716452 440569
2684204,952102 988140 2044303 782713 2713312
2684219,2719617 771416 1516336 841721 306724
2684321,507027 1353323 2660166 2435701 444761
2684643,2368324 1902625 74956 1100288 372394
2684651,882543 1615362 1016837 1976901 109948
2684987,636889 2192333 1413540 1952969 306724
2685133,1053452 2778525 1244196 1386412 657183
2685554,2719617 1328711 2256942 128644 802543
2685606,882543 139004 771416 841721 33197
2686268,882543 139004 2774733 440569 1413540
2686569,1196981 1115692 1587872 306724 700387
2686620,2705759 2486236 453930 370820 2821965
2687142,882543 1624781 952102 984114 2592829
2687488,1088987 2406712 731325 2158063 1074368
2687516,882543 984114 139004 988140 2774733
2687759,1624781 984114 2044303 782713 2192333
2687795,712209 255085 397974 479595 2518350
2687897,472594 967970 1014523 117372 730450
2688071,2719617 2143484 771416 1516336 841721
2688561,2719617 2470865 275929 397974 2778442
2688970,882543 139004 2774733 1413540 306724
2689927,288342 1728143 1502840 1024246 17782
2690038,1016436 2719617 139004 1382937 771416
2690043,1165605 882543 2719617 1864789 937376
2690119,1423069 1588050 2219619 2362308 1398665
2691132,882543 139004 2774733 712209 1413540
2691169,2578024 2307967 39231 2508585 592505
2691235,2721169 569568 1355739 2456017 480007
2691513,882543 139004 1413540 731325 1074368
2691826,882543 579292 139004 2774733 1413540
2691987,1053452 2778525 1244196 1386412 657183
2692028,882543 2719617 139004 771416 2774733
2692183,2705759 1861093 368471 2821965 2771189
2692283,1325341 1376427 2134619 2436486 1930472
2692532,882543 139004 2774733 2828750 1413540
2692945,183442 574598 1369864 1358161 216920
2693061,1016436 1382937 2306574 275929 712209
2693245,2721169 1088987 569568 2406712 1355739
2693392,1570153 1438606 368471 2771189 451445
2693513,2719617 139004 771416 1516336 841721
2693617,1053452 2778525 1244196 1386412 657183
2693902,882543 139004 2752423 1321367 1413540
2693938,1018726 1028918 483871 81952 2048983
2694064,570383 2069813 109031 1213969 370820
2694263,771416 255085 841721 2776360 717673
2694463,2719617 139004 2713312 2592829 134624
2694658,2719617 139004 771416 1516336 841721
2694873,215982 1163578 2356211 2483915 873699
2695103,389334 2645314 538944 306724 1669272
2695173,1053452 2778525 1244196 1386412 657183
2695225,2347351 1040073 466845 1682925 1290394
2695607,1020200 2216592 1014523 2686805 2294453
2696175,882543 771416 2643193 2716452 1516336
2696942,1230659 1480251 455014 215873 2826125
2697728,1053452 2778525 1244196 1386412 657183
2698330,882543 952102 139004 238571 2592829
2699015,497400 1607107 1562961 1717241 1006566
2699148,2171866 275929 712209 255085 397974
2699548,882543 2300127 1615362 1187250 49509
2700172,675129 2643193 345338 1728410 1516336
2701032,2259652 2146119 2038259 2315271 855714
2701243,1155556 2521154 1706918 2121162 443752
2702144,1053452 2778525 1244196 1386412 657183
2702394,882543 2719617 139004 771416 1516336
2702441,1244196 1550643 902049 680340 2705351
2702786,1630793 2242730 275929 926990 255085
2702823,882380 926632 81952 1088968 1725193
2703040,1242418 92714 1115692 1134688 700387
2703045,604795 1511831 59721 943579 145633
2703105,984114 2044303 782713 2192333 238571
2703675,1053452 2778525 1244196 1386412 657183
2703937,2721169 569568 1355739 2456017 1027027
2704112,2593483 58071 2358688 2515220 2752423
2704366,1076904 139004 665194 794189 1413540
2704716,1053452 2778525 1244196 1386412 657183
2704863,275929 712209 255085 397974 1413540
2705113,1619659 459760 139004 1203065 1898571
2705137,1053452 2778525 1244196 1386412 657183
2706286,1135229 1176437 191364 279488 1795364
2706629,1218572 747193 1088987 2406712 144119
2706652,882543 2719617 139004 1413540 1516336
2706736,882543 139004 1088987 2406712 2774733
2706941,882543 984114 139004 782713 134624
2707429,882543 139004 2774733 1615362 1413540
2708361,636889 2476293 139004 1575737 2014172
2708389,1053452 2778525 1244196 1386412 657183
2708842,2313894 253152 1351406 1717243 316014
2709547,1218572 1071532 747193 1088987 2406712
2709586,2442750 2331710 458062 260465 52413
2709770,579292 636889 1076904 1423037 2065029
2709971,389334 2645314 178239 594119 538944
2710929,2719617 139004 771416 712209 1516336
2711427,1301316 1638971 2249632 1867559 1937957
2711506,1053452 2778525 1244196 1386412 657183
2711568,1053452 2778525 1244196 1386412 657183
2711671,139004 2752423 2774733 479595 2270687
2711808,1053452 2778525 1244196 1386412 657183
2711916,1624781 952102 988140 782713 2592829
2712740,1624781 2719617 134624 1516336 1952969
2713674,1864789 1749097 1141074 377107 2071234
2713842,1704140 1878131 710727 988306 1577114
2713932,1053452 2778525 1244196 1386412 657183
2714330,2450694 2310939 949723 2571055 912679
2714349,882543 1016436 1382937 1078888 440569
2714951,882543 1016436 1382937 1028918 243427
2715482,1053452 2778525 1244196 1386412 657183
2715625,1624781 984114 2719617 771416 134624
2715693,882543 139004 2306574 190606 2716452
2715708,139004 275929 712209 397974 255085
2715827,1053452 2778525 1244196 1386412 657183
2715992,2037855 783000 2358007 2248218 2205297
2716280,1591891 2170079 2296112 568692 277691
2716483,1242418 2094372 1320279 1824686 2489267
2716975,636889 1189146 2253107 1615362 1976901
2717250,2138292 190606 2716452 2802606 82811
2717542,1053452 2778525 1244196 1386412 657183
2717545,882543 2719617 139004 2774733 782713
2717744,2721169 569568 1355739 2456017 1044973
2718342,139004 1749097 84369 2621946 1141074
2718607,882543 139004 712209 275929 255085
2719022,461272 2204165 2618733 1739743 1098874
2719156,1053452 2778525 1244196 1386412 657183
2719386,1053452 2778525 1244196 1386412 657183
2719405,882543 2024094 1016436 1382937 139004
2719600,2719617 139004 771416 1516336 841721
2719913,275929 712209 397974 255085 2768923
2720020,1053452 2778525 1244196 1386412 657183
2720354,1836572 479595 2556695 1717404 2152454
2720651,712209 275929 397974 255085 1516336
2720663,771416 1230659 1480251 841721 337370
2720845,1624781 952102 984114 2044303 782713
2721042,385493 1430243 988306 2689330 953446
2721066,882543 2716452 712209 275929 397974
2721107,2235265 1604145 2701383 1859093 479595
2723367,1053452 2778525 1244196 1386412 657183
2723409,1053452 2778525 1244196 1386412 657183
2723533,1588612 248669 1508978 2066757 1293790
2723557,952102 2044303 2192333 1952969 306724
2723853,2405262 1520549 2214218 2014994 1527800
2723970,1016436 1382937 2518350 650725 704201
2724176,636889 1976901 2655876 306724 2821965
2724222,2719617 139004 771416 2752423 1516336
2724268,2719617 1116248 1516336 704201 2123083
2724670,1695195 1217083 1982510 781759 1652584
2724883,882543 161269 139004 2774733 1898571
2725229,636889 2258544 5608 1413540 1031373
2725449,1053452 2778525 1244196 1386412 657183
2725637,2192333 2713312 238571 548859 306724
2725930,493460 2417933 2263482 1553819 1270675
2726031,541766 145191 467332 2324846 2241464
2726423,1053452 2778525 1244196 1386412 657183
2726540,712209 275929 255085 397974 2776360
2726589,1165605 882543 1129899 2284421 2055851
2726736,2752423 1521930 1596124 2444587 1934991
2726852,882543 139004 2752423 2774733 255085
2727049,964787 139004 1021927 2778201 1704140
2727236,2348573 1520097 537228 536710 235020
2727242,413561 1041132 243255 2015500 1512028
2727570,569889 1430243 1503882 1085942 1443774
2728016,1181698 2358688 2265526 659662 850007
2728053,771416 340121 709713 2121552 1516336
2728217,139004 2342153 1757829 479595 1322778
2728684,1982016 1604930 1290818 2229203 2779522
2729803,882543 2698468 139004 2192333 2065029
2729926,1016436 2719617 139004 1382937 771416
2730033,2752423 1521930 1596124 2444587 1725193
2730135,882543 229304 505157 2086015 2244175
2730449,882543 1016436 139004 1382937 2752423
2730731,1053452 2778525 1244196 1386412 657183
2731323,1316860 130230 926632 2256791 1187699
2731346,882543 2337857 1960599 1923330 2265362
2731768,882543 139004 2774733 238571 548859
2732042,139004 1978534 1413540 370820 306724
2733385,636889 1854085 2593306 1025695 1211919
2733394,2705759 636889 2719617 1861093 1516336
2733842,636889 2258544 1615362 1976901 2655876
2733930,692994 2736894 440569 1515708 296654
2734025,139004 771416 1088987 144119 1516336
2734306,1624781 952102 988140 134624 2592829
2734853,79531 2228294 139004 158526 984443
2734960,2719617 2752423 1321367 2716452 440569
2735047,1644114 1057404 808406 1644970 2233815
2735073,2719617 771416 1321367 1516336 2721098
2735150,2354859 1836572 2378684 467643 1777100
2735224,779190 2249010 739398 573346 2254905
2736266,139004 771416 1516336 370820 841721
2736687,139004 104775 1413540 1087340 1964142
2736736,1053452 2778525 1244196 1386412 657183
2737354,1520888 2556995 826027 2326745 463794
2737617,1053452 2778525 1244196 1386412 657183
2737624,2024094 1597482 914866 1321367 1602405
2737644,1053452 2778525 1244196 1386412 657183
2738012,1671267 440569 1819277 21333 1704842
2738097,1218780 2574900 2730872 1100288 1524413
2738179,139004 1057404 808406 1644970 125527
2738665,1652258 2467763 23873 57123 2432063
2738917,712209 275929 255085 397974 440569
2739259,286278 307565 2631317 2280352 120636
2740152,1053452 2778525 1244196 1386412 657183
2740314,614356 1809836 2295534 2634334 271161
2740402,952102 771416 2774733 782713 134624
2741394,952102 2592829 134624 2713312 238571
2741421,712209 275929 397974 255085 440569
2741910,205032 985008 1975912 1701454 798447
2742209,139004 2752423 1321367 1516336 2270687
2743036,1230659 712209 397974 33197 1229323
2743074,2146119 2610342 1256238 26304 155214
2743138,2593483 58071 2155146 2774733 1014523
2743414,139004 190606 1480251 2207091 1413540
2743701,1430325 818888 1808563 373383 1427054
2744321,2719617 771416 1749097 1516336 841721
2744765,139004 1714427 1413540 1725193 306724
2744890,1053452 2778525 1244196 1386412 657183
2745026,2218230 21504 2830138 1778233 2602013
2745184,1165605 1129899 2371498 178401 2284421
2745436,1053452 2778525 1244196 1386412 657183
2745868,882543 2719617 988140 782713 238571
2745942,830362 1841463 1499162 2348229 2177739
2746727,2719617 139004 275929 712209 255085
2747414,269512 744945 311944 804400 966812
2747877,882543 2719617 139004 2752423 2716452
2748345,882543 139004 2752423 2774733 1521930
2748374,340121 1981600 709713 261126 2121552
2748777,139004 2470865 712209 275929 397974
2748871,882543 174892 1986324 775484 505407
2748913,275929 712209 255085 397974 440569
2749612,882543 275929 712209 255085 397974
2749657,1774879 2432709 1544031 2307967 1918997
2749817,1246024 399214 1660565 956277 289491
2749975,1624781 952102 988140 2044303 2592829
2750530,1624781 2044303 782713 2713312 1952969
2750733,1053452 2778525 1244196 1386412 657183
2751116,1088987 144119 790148 370820 2778442
2751748,1053452 2778525 1244196 1386412 657183
2751867,139004 1014523 1230659 1480251 1413540
2753713,882543 139004 2774733 2716452 440569
2754405,139004 1088987 2406712 144119 64039
2754807,1341138 1516336 2616539 475192 857572
2755337,882543 1016436 139004 1382937 1321367
2755505,771416 841721 2821965 717673 29457
2755901,139004 2306574 1413540 306724 1725193
2756176,984114 782713 2713312 2592829 238571
2756242,926828 1088968 2360545 1725193 298535
2756366,1894983 1062021 2396028 1934793 2320692
2756476,2719617 570383 440569 1516336 1213969
2756629,139004 2752423 1230659 1480251 1413540
2756838,2515220 1382937 1078888 440569 1262298
2757184,636889 665194 1423037 1413540 1670804
2757576,882543 1016436 1382937 2086015 2371498
2757961,1106543 1876513 2744235 2282988 1696792
2758215,882543 2719617 139004 1516336 1413540
2759209,882543 139004 988140 1413540 306724
2759392,771416 440569 370820 841721 306724
2759572,882543 139004 2716452 440569 1413540
2759933,882543 2719617 139004 771416 1516336
2760410,636889 1615362 2768923 370820 1976901
2760434,1053452 2778525 1244196 1386412 657183
2761077,770995 1807180 1926071 809686 2279385
2761193,1053452 2778525 1244196 1386412 657183
2761277,1093941 1016436 1382937 119406 2620827
2761497,1218572 1071532 1827898 747193 295304
2761581,636889 1218572 1071532 747193 2778442
2761873,882543 139004 1413540 1516336 306724
2762182,1159573 2063098 2546303 2488811 518862
2762684,771416 2643193 1516336 841721 306724
2762962,1194436 2719617 1864789 139004 1141074
2763093,1287265 2759350 1364949 203144 2372420
2763236,1088987 2406712 144119 109031 1213969
2763715,2719617 2257874 2643193 675129 1728410
2763774,515031 2726711 2415538 2103981 2788208
2763828,614356 1381964 1712302 983391 2439966
2764227,2719617 771416 1516336 841721 306724
2764399,882543 1016436 2719617 1382937 139004
2764844,1057023 276561 27369 1754849 2245261
2765381,882543 1624781 134624 440569 548859
2765717,2734492 1300183 2417933 684089 2631964
2766381,1053452 2778525 1244196 1386412 657183
2766499,904965 1328888 789804 769613 1857292
2766678,624264 82635 483205 1629658 2164847
2766736,2086041 717127 2174644 2143502 1293581
2767007,1978534 1321367 81952 479595 2721098
2767610,229304 1028918 2013935 2275611 1760592
2768110,275929 712209 255085 397974 1413540
2768353,1423069 1292557 139979 322220 560665
2768378,1878292 2306574 240780 1252367 2055902
2768504,139004 771416 1516336 841721 306724
2769485,1878292 1475452 240780 2055902 2821618
2769537,882543 1078888 2716452 440569 33197
2769539,2356407 1324393 1184328 863312 683365
2769686,1124313 1423037 794189 2065029 1670804
2770128,35677 2719617 1328711 2256942 1160756
2770556,1519543 1835742 620865 51108 2315902
2771017,882543 1016436 139004 1382937 2774733
2771141,1864789 1749097 1141074 2024738 755891
2771250,1053452 2778525 1244196 1386412 657183
2771257,1018726 1028918 483871 688689 926632
2771524,2719617 771416 1516336 841721 2071234
2771660,771416 1516336 370820 841721 306724
2772816,882543 2090363 956110 1760592 178401
2773297,1053452 2778525 1244196 1386412 657183
2773309,2044303 1749097 2592829 238571 548859
2773637,592559 392352 2778442 2578024 2307967
2773968,2631964 947360 479595 807326 2163356
2774065,139004 712209 275929 397974 255085
2774151,1020875 2486236 453930 1722282 794246
